permit_number,issue_date,full_address,source_file,latitude,longitude,geocoded_address,geocode_status
BLDR-2024-006695,8/27/2024,"40357 FEATHERBED LN, LOVETTSVILLE, VA 20180",permits_2024_08.pdf,39.2316556,-77.6108187,"40357 Featherbed Ln, Lovettsville, VA 20180, USA",SUCCESS
BLDR-2024-035541,8/27/2024,"19817 BELMONT RIDGE RD, ASHBURN, VA 20147",permits_2024_08.pdf,39.0713617,-77.5077586,"19817 Belmont Ridge Rd, Ashburn, VA 20147, USA",SUCCESS
BLDR-2024-035655,8/27/2024,"42601 NICKELINE PL, CHANTILLY, VA 20152",permits_2024_08.pdf,38.87216129999999,-77.5291687,"42601 Nickeline Pl, Chantilly, VA 20152, USA",OUT_OF_BOUNDS
BLDR-2024-037957,8/27/2024,"39423 IRISH CORNER RD, LOVETTSVILLE, VA 20180",permits_2024_08.pdf,39.2787578,-77.6425095,"39423 Irish Corner Rd, Lovettsville, VA 20180, USA",SUCCESS
BLDR-2024-038292,8/27/2024,"25866 SYCAMORE GROVE PL, ALDIE, VA 20105",permits_2024_08.pdf,38.904858,-77.54671619999999,"25866 Sycamore Grove Pl, Aldie, VA 20105, USA",SUCCESS
BLDR-2024-039445,8/27/2024,"25859 YELLOW BIRCH CT, ALDIE, VA 20105",permits_2024_08.pdf,38.9010932,-77.5756158,"25859 Yellow Birch Ct, Aldie, VA 20105, USA",SUCCESS
BLDR-2024-040031,8/27/2024,"41851 DIABASE SQ, ALDIE, VA 20105",permits_2024_08.pdf,38.92455450000001,-77.5560356,"41851 Diabase Square, Aldie, VA 20105, USA",SUCCESS
BLDR-2024-040602,8/27/2024,"43546 GOLDEN MEADOW CIR, ASHBURN, VA 20147",permits_2024_08.pdf,39.02842589999999,-77.49518379999999,"43546 Golden Meadow Cir, Ashburn, VA 20147, USA",SUCCESS
BLDR-2024-040909,8/27/2024,"418 NIKKI TER SE, LEESBURG, VA 20175",permits_2024_08.pdf,39.0936554,-77.543928,"418 Nikki Terrace SE, Leesburg, VA 20175, USA",SUCCESS
BLDR-2024-040951,8/27/2024,"21227 FAIRHUNT DR, ASHBURN, VA 20148",permits_2024_08.pdf,39.0301212,-77.53636139999999,"21227 Fairhunt Dr, Ashburn, VA 20148, USA",SUCCESS
BLDR-2024-041277,8/27/2024,"106 WOODGATE CT, STERLING, VA 20164",permits_2024_08.pdf,39.0401454,-77.37902199999999,"106 Woodgate Ct, Sterling, VA 20164, USA",SUCCESS
BLDR-2024-041946,8/27/2024,"40388 MANBAR LN, LEESBURG, VA 20175",permits_2024_08.pdf,38.9739024,-77.6066597,"40388 Manbar Ln, Leesburg, VA 20175, USA",SUCCESS
BLDR-2024-042052,8/27/2024,"46830 WILLOWOOD PL, STERLING, VA 20165",permits_2024_08.pdf,39.0449556,-77.3801057,"46830 Willowood Pl, Sterling, VA 20165, USA",SUCCESS
BLDR-2024-042137,8/27/2024,"34163 KINES LN, BLUEMONT, VA 20135",permits_2024_08.pdf,39.0677185,-77.82510959999999,"34163 Kines Ln, Bluemont, VA 20135, USA",SUCCESS
BLDR-2024-043982,8/27/2024,"42089 GILDED STONE TER, ASHBURN, VA 20148",permits_2024_08.pdf,38.980872,-77.54674399999999,"42089 Gilded Stone Ter, Brambleton, VA 20148, USA",SUCCESS
BLDR-2024-044076,8/27/2024,"208 SNOWDEN CT SW, LEESBURG, VA 20175",permits_2024_08.pdf,39.1180037,-77.5792925,"208 Snowden Ct SW, Leesburg, VA 20175, USA",SUCCESS
BLDR-2024-044229,8/27/2024,"22376 AGING OAK DR, LEESBURG, VA 20175",permits_2024_08.pdf,38.9985586,-77.5838322,"22376 Aging Oak Dr, Leesburg, VA 20175, USA",SUCCESS
BLDC-2024-042155,8/28/2024,"43305 FARRINGDON SQ, ASHBURN, VA 20148",permits_2024_08.pdf,39.0147565,-77.5068569,"43305 Farringdon Sq, Ashburn, VA 20148, USA",SUCCESS
BLDR-2024-028179,8/28/2024,"42102 WALTZ TER, ASHBURN, VA 20148",permits_2024_08.pdf,38.9833788,-77.5462146,"42102 Waltz Ter, Brambleton, VA 20148, USA",SUCCESS
BLDR-2024-038731,8/28/2024,"14671 HUBER PL, WATERFORD, VA 20197",permits_2024_08.pdf,39.20926,-77.6611599,"14671 Huber Pl, Waterford, VA 20197, USA",SUCCESS
BLDR-2024-038766,8/28/2024,"41232 TYNEDALE CT, ASHBURN, VA 20148",permits_2024_08.pdf,38.9766843,-77.5761823,"41232 Tynedale Ct, Ashburn, VA 20148, USA",SUCCESS
BLDR-2024-040188,8/28/2024,"17755 SWEETGUM PL, ROUND HILL, VA 20141",permits_2024_08.pdf,39.126659,-77.776805,"17755 Sweetgum Pl, Round Hill, VA 20141, USA",SUCCESS
BLDR-2024-041832,8/28/2024,"18196 MILL HOUSE SQ, LEESBURG, VA 20176",permits_2024_08.pdf,39.1124579,-77.5128529,"18196 Mill House Square, Leesburg, VA 20176, USA",SUCCESS
BLDR-2024-042413,8/28/2024,"13534 EAGLES REST DR, LEESBURG, VA 20176",permits_2024_08.pdf,39.24093269999999,-77.50185479999999,"13534 Eagles Rest Dr, Leesburg, VA 20176, USA",SUCCESS
BLDR-2024-045550,8/28/2024,"7 S CHURCH ST, LOVETTSVILLE, VA 20180",permits_2024_08.pdf,39.2720912,-77.6416656,"7 S Church St, Lovettsville, VA 20180, USA",SUCCESS
BLDC-2024-042150,8/29/2024,"43497 FARRINGDON SQ, ASHBURN, VA 20148",permits_2024_08.pdf,39.0150172,-77.5063352,"43497 Farringdon Sq, Ashburn, VA 20148, USA",SUCCESS
BLDC-2024-042154,8/29/2024,"43305 FARRINGDON SQ, ASHBURN, VA 20148",permits_2024_08.pdf,39.0147565,-77.5068569,"43305 Farringdon Sq, Ashburn, VA 20148, USA",SUCCESS
BLDC-2024-042161,8/29/2024,"21742 DOLLIS HILL TER, ASHBURN, VA 20148",permits_2024_08.pdf,39.0150042,-77.5063634,"21742 Dollis Hl Ter, Ashburn, VA 20148, USA",SUCCESS
BLDC-2024-042162,8/29/2024,"21744 DOLLIS HILL TER, ASHBURN, VA 20148",permits_2024_08.pdf,39.0149785,-77.5064038,"21744 Dollis Hl Ter, Ashburn, VA 20148, USA",SUCCESS
BLDC-2024-042163,8/29/2024,"21746 DOLLIS HILL TER, ASHBURN, VA 20148",permits_2024_08.pdf,39.0149657,-77.5064336,"21746 Dollis Hl Ter, Ashburn, VA 20148, USA",SUCCESS
BLDC-2024-042164,8/29/2024,"21748 DOLLIS HILL TER, ASHBURN, VA 20148",permits_2024_08.pdf,39.0149421,-77.5064636,"21748 Dollis Hl Ter, Ashburn, VA 20148, USA",SUCCESS
BLDC-2024-042165,8/29/2024,"21750 DOLLIS HILL TER, ASHBURN, VA 20148",permits_2024_08.pdf,39.01492650000001,-77.5065035,"21750 Dollis Hl Ter, Ashburn, VA 20148, USA",SUCCESS
BLDC-2024-042166,8/29/2024,"21752 DOLLIS HILL TER, ASHBURN, VA 20148",permits_2024_08.pdf,39.0149118,-77.5065415,"21752 Dollis Hl Ter, Ashburn, VA 20148, USA",SUCCESS
BLDC-2024-042167,8/29/2024,"21754 DOLLIS HILL TER, ASHBURN, VA 20148",permits_2024_08.pdf,39.0148943,-77.5065757,"21754 Dollis Hl Ter, Ashburn, VA 20148, USA",SUCCESS
BLDC-2024-042168,8/29/2024,"21756 DOLLIS HILL TER, ASHBURN, VA 20148",permits_2024_08.pdf,39.01487669999999,-77.5066104,"21756 Dollis Hl Ter, Ashburn, VA 20148, USA",SUCCESS
BLDC-2024-042169,8/29/2024,"21758 DOLLIS HILL TER, ASHBURN, VA 20148",permits_2024_08.pdf,39.0148657,-77.50664770000002,"21758 Dollis Hl Ter, Ashburn, VA 20148, USA",SUCCESS
BLDC-2024-042170,8/29/2024,"21760 DOLLIS HILL TER, ASHBURN, VA 20148",permits_2024_08.pdf,39.0148414,-77.5066825,"21760 Dollis Hl Ter, Ashburn, VA 20148, USA",SUCCESS
BLDC-2024-042171,8/29/2024,"21762 DOLLIS HILL TER, ASHBURN, VA 20148",permits_2024_08.pdf,39.0148274,-77.5067191,"21762 Dollis Hl Ter, Ashburn, VA 20148, USA",SUCCESS
BLDC-2024-042172,8/29/2024,"21764 DOLLIS HILL TER, ASHBURN, VA 20148",permits_2024_08.pdf,39.0148031,-77.50675389999999,"21764 Dollis Hl Ter, Ashburn, VA 20148, USA",SUCCESS
BLDC-2024-042173,8/29/2024,"21766 DOLLIS HILL TER, ASHBURN, VA 20148",permits_2024_08.pdf,39.0147896,-77.50678099999999,"21766 Dollis Hl Ter, Ashburn, VA 20148, USA",SUCCESS
BLDC-2024-042174,8/29/2024,"21768 DOLLIS HILL TER, ASHBURN, VA 20148",permits_2024_08.pdf,39.0147653,-77.506828,"21768 Dollis Hl Ter, Ashburn, VA 20148, USA",SUCCESS
BLDC-2024-042175,8/29/2024,"43305 FARRINGDON SQ, ASHBURN, VA 20148",permits_2024_08.pdf,39.0147565,-77.5068569,"43305 Farringdon Sq, Ashburn, VA 20148, USA",SUCCESS
BLDC-2024-042176,8/29/2024,"43497 FARRINGDON SQ, ASHBURN, VA 20148",permits_2024_08.pdf,39.0150172,-77.5063352,"43497 Farringdon Sq, Ashburn, VA 20148, USA",SUCCESS
BLDC-2024-044855,8/29/2024,"1640 CHICKASAW PL NE, LEESBURG, VA 20176",permits_2024_08.pdf,39.1186129,-77.5304354,"1640 Chickasaw Pl NE, Leesburg, VA 20176, USA",SUCCESS
BLDR-2024-024810,8/29/2024,"16974 HILLSBORO RD, PURCELLVILLE, VA 20132",permits_2024_08.pdf,39.14648589999999,-77.72886679999999,"16974 Hillsboro Rd, Purcellville, VA 20132, USA",SUCCESS
BLDR-2024-032896,8/29/2024,"40614 GRENATA PRESERVE PL, LEESBURG, VA 20175",permits_2024_08.pdf,39.0743812,-77.58197009999999,"40614 Grenata Preserve Pl, Leesburg, VA 20175, USA",SUCCESS
BLDR-2024-033909,8/29/2024,"208 WILDMAN ST NE, LEESBURG, VA 20176",permits_2024_08.pdf,39.1173699,-77.5569531,"208 Wildman St NE, Leesburg, VA 20176, USA",SUCCESS
BLDR-2024-034124,8/29/2024,"23491 LOFTHILL DR, ASHBURN, VA 20148",permits_2024_08.pdf,38.9663335,-77.544032,"23491 Lofthill Dr, Ashburn, VA 20148, USA",SUCCESS
BLDR-2024-034237,8/29/2024,"25460 BYRNES CROSSING DR, CHANTILLY, VA 20152",permits_2024_08.pdf,38.9130596,-77.5429977,"25460 Byrnes Crossing Dr, South Riding, VA 20152, USA",SUCCESS
BLDR-2024-034474,8/29/2024,"11308 RUSSELL RD, PURCELLVILLE, VA 20132",permits_2024_08.pdf,39.3037468,-77.7135686,"11308 Russell Rd, Purcellville, VA 20132, USA",OUT_OF_BOUNDS
BLDR-2024-036230,8/29/2024,"23893 LENAH CREEK CT, ALDIE, VA 20105",permits_2024_08.pdf,38.9567494,-77.5820478,"23893 Lenah Crk Ct, Stone Ridge, VA 20105, USA",SUCCESS
BLDR-2024-036768,8/29/2024,"24757 STONEHILL FARM CT, ALDIE, VA 20105",permits_2024_08.pdf,38.932858,-77.59411399999999,"24757 Stonehill Farm Ct, Stone Ridge, VA 20105, USA",SUCCESS
BLDR-2024-037100,8/29/2024,"41691 CATOCTIN SPRINGS CT, LEESBURG, VA 20176",permits_2024_08.pdf,39.1945412,-77.5578908,"41691 Catoctin Springs Ct, Leesburg, VA 20176, USA",SUCCESS
BLDR-2024-037943,8/29/2024,"40424 LENAH RUN CIR, ALDIE, VA 20105",permits_2024_08.pdf,38.947595,-77.5873312,"40424 Lenah Run Cir, Aldie, VA 20105, USA",SUCCESS
BLDR-2024-039745,8/29/2024,"22798 MILLTOWN FARM CT, ASHBURN, VA 20148",permits_2024_08.pdf,38.9856755,-77.49914919999999,"22798 Milltown Farm Ct, Ashburn, VA 20148, USA",SUCCESS
BLDR-2024-040616,8/29/2024,"24748 STONEHILL FARM CT, ALDIE, VA 20105",permits_2024_08.pdf,38.9331133,-77.5934326,"24748 Stonehill Farm Ct, Stone Ridge, VA 20105, USA",SUCCESS
BLDR-2024-040736,8/29/2024,"206 HEATHER GLEN RD, STERLING, VA 20165",permits_2024_08.pdf,39.0445568,-77.40462269999999,"206 Heather Glen Rd, Sterling, VA 20165, USA",SUCCESS
BLDR-2024-041463,8/29/2024,"21704 HAWKSBILL HIGH CIR, STERLING, VA 20164",permits_2024_08.pdf,39.0163517,-77.39631059999999,"21704 Hawksbill High Cir, Sterling, VA 20164, USA",SUCCESS
BLDR-2024-041700,8/29/2024,"18989 SKYFIELD RIDGE PL, PURCELLVILLE, VA 20132",permits_2024_08.pdf,39.0913758,-77.77184129999999,"18989 Skyfield Ridge Pl, Hillsboro, VA 20132, USA",SUCCESS
BLDR-2024-042725,8/29/2024,"205 E KING JAMES ST, PURCELLVILLE, VA 20132",permits_2024_08.pdf,39.14067780000001,-77.7129049,"205 E King James St, Purcellville, VA 20132, USA",SUCCESS
BLDR-2024-043978,8/29/2024,"42101 GILDED STONE TER, ASHBURN, VA 20148",permits_2024_08.pdf,38.9810582,-77.5462546,"42101 Gilded Stone Ter, Brambleton, VA 20148, USA",SUCCESS
BLDC-2024-036283,8/30/2024,"41102 LITTLE RIVER TPKE, ALDIE, VA 20105",permits_2024_08.pdf,38.95516689999999,-77.58116919999999,"41102 Little River Tpke, Aldie, VA 20105, USA",SUCCESS
BLDR-2023-017460,8/30/2024,"39295 CROOKED BRIDGE LN, LEESBURG, VA 20175",permits_2024_08.pdf,39.0306827,-77.6464869,"39295 Crooked Bridge Ln, Leesburg, VA 20175, USA",SUCCESS
BLDR-2024-013059,8/30/2024,"21700 CLEAR CREEK LN, ALDIE, VA 20105",permits_2024_08.pdf,39.017746,-77.65411999999999,"21700 Clear Creek Ln, Aldie, VA 20105, USA",SUCCESS
BLDR-2024-021532,8/30/2024,"17594 YATTON RD, ROUND HILL, VA 20141",permits_2024_08.pdf,39.12841700000001,-77.769421,"17594 Yatton Rd, Round Hill, VA 20141, USA",SUCCESS
BLDR-2024-030940,8/30/2024,"24154 THURSO SQ, STERLING, VA 20166",permits_2024_08.pdf,38.9491692,-77.5329744,"24154 Thurso Sq, Sterling, VA 20166, USA",SUCCESS
BLDR-2024-033019,8/30/2024,"39255 CROOKED BRIDGE LN, LEESBURG, VA 20175",permits_2024_08.pdf,39.0347441,-77.6464642,"39255 Crooked Bridge Ln, Leesburg, VA 20175, USA",SUCCESS
BLDR-2024-033113,8/30/2024,"25500 GRASSY MEADOW DR, ALDIE, VA 20105",permits_2024_08.pdf,38.9123362,-77.5534321,"25500 Grassy Mdw Dr, Aldie, VA 20105, USA",SUCCESS
BLDR-2024-035184,8/30/2024,"18100 AIRMONT RD, ROUND HILL, VA 20141",permits_2024_08.pdf,39.1167306,-77.770116,"18100 Airmont Rd, Round Hill, VA 20141, USA",SUCCESS
BLDR-2024-035333,8/30/2024,"22553 AMENDOLA TER, ASHBURN, VA 20148",permits_2024_08.pdf,38.9929527,-77.5047459,"22553 Amendola Terrace, Ashburn, VA 20148, USA",SUCCESS
BLDR-2024-036425,8/30/2024,"21314 WINDRUSH CT, STERLING, VA 20165",permits_2024_08.pdf,39.0264845,-77.3664794,"21314 Windrush Ct, Sterling, VA 20165, USA",SUCCESS
BLDR-2024-037884,8/30/2024,"21212 ANDREAS CT, ASHBURN, VA 20147",permits_2024_08.pdf,39.0286378,-77.47882299999999,"21212 Andreas Ct, Ashburn, VA 20147, USA",SUCCESS
BLDR-2024-038740,8/30/2024,"46896 DUCKSPRINGS WAY, STERLING, VA 20164",permits_2024_08.pdf,39.0283519,-77.37653999999999,"46896 Ducksprings Way, Sterling, VA 20164, USA",SUCCESS
BLDR-2024-039574,8/30/2024,"42336 NATCHEZ DR, LEESBURG, VA 20175",permits_2024_08.pdf,39.0801402,-77.5363919,"42336 Natchez Dr, Leesburg, VA 20175, USA",SUCCESS
BLDR-2024-039936,8/30/2024,"21068 TYLER TOO TER, ASHBURN, VA 20147",permits_2024_08.pdf,39.0333034,-77.47149019999999,"21068 Tyler Too Terrace, Ashburn, VA 20147, USA",SUCCESS
BLDR-2024-041372,8/30/2024,"42110 STONE PRESS TER, ASHBURN, VA 20148",permits_2024_08.pdf,38.9807322,-77.5461727,"42110 Stone Press Ter, Brambleton, VA 20148, USA",SUCCESS
BLDR-2024-041435,8/30/2024,"40989 GRENATA PRESERVE PL, LEESBURG, VA 20175",permits_2024_08.pdf,39.06993569999999,-77.584538,"40989 Grenata Preserve Pl, Leesburg, VA 20175, USA",SUCCESS
BLDR-2024-041922,8/30/2024,"15075 BANKFIELD DR, WATERFORD, VA 20197",permits_2024_08.pdf,39.1991478,-77.5830301,"15075 Bankfield Dr, Waterford, VA 20197, USA",SUCCESS
BLDR-2024-042392,8/30/2024,"43324 VESTALS PL, LEESBURG, VA 20176",permits_2024_08.pdf,39.0897486,-77.5003557,"43324 Vestals Pl, Leesburg, VA 20176, USA",SUCCESS
BLDR-2024-042965,8/30/2024,"42955 MOSS LANDING CT, ASHBURN, VA 20148",permits_2024_08.pdf,39.0244344,-77.5155213,"42955 Moss Landing Ct, Broadlands, VA 20148, USA",SUCCESS
BLDR-2024-043374,8/30/2024,"19751 ESTANCIA TER, ASHBURN, VA 20147",permits_2024_08.pdf,39.0698286,-77.506491,"19751 Estancia Terrace, Ashburn, VA 20147, USA",SUCCESS
BLDR-2024-043475,8/30/2024,"24174 THURSO SQ, STERLING, VA 20166",permits_2024_08.pdf,38.9486333,-77.5329464,"24174 Thurso Sq, Sterling, VA 20166, USA",SUCCESS
BLDR-2024-043476,8/30/2024,"24170 THURSO SQ, STERLING, VA 20166",permits_2024_08.pdf,38.9487412,-77.53295150000001,"24170 Thurso Sq, Sterling, VA 20166, USA",SUCCESS
BLDR-2024-043480,8/30/2024,"24166 THURSO SQ, STERLING, VA 20166",permits_2024_08.pdf,38.94884,-77.5329567,"24166 Thurso Sq, Sterling, VA 20166, USA",SUCCESS
BLDR-2024-043483,8/30/2024,"24164 THURSO SQ, STERLING, VA 20166",permits_2024_08.pdf,38.9488948,-77.53295969999999,"24164 Thurso Sq, Sterling, VA 20166, USA",SUCCESS
BLDR-2024-043485,8/30/2024,"24162 THURSO SQ, STERLING, VA 20166",permits_2024_08.pdf,38.9489586,-77.5329631,"24162 Thurso Sq, Sterling, VA 20166, USA",SUCCESS
BLDR-2024-043494,8/30/2024,"222 BEACON DR, STERLING, VA 20164",permits_2024_08.pdf,39.0277176,-77.3876063,"222 Beacon Dr, Sterling, VA 20164, USA",SUCCESS
BLDR-2024-043510,8/30/2024,"47013 SMITHWOOD CT, STERLING, VA 20165",permits_2024_08.pdf,39.0504682,-77.37254209999999,"47013 Smithwood Ct, Potomac Falls, VA 20165, USA",SUCCESS
BLDR-2024-044108,8/30/2024,"25823 YELLOW BIRCH CT, ALDIE, VA 20105",permits_2024_08.pdf,38.9031418,-77.576362,"25823 Yellow Birch Ct, Aldie, VA 20105, USA",SUCCESS
BLDR-2024-044356,8/30/2024,"43135 MEADOW GROVE DR, ASHBURN, VA 20147",permits_2024_08.pdf,39.0620431,-77.508399,"43135 Meadow Grove Dr, Ashburn, VA 20147, USA",SUCCESS
BLDR-2024-044423,8/30/2024,"38236 NORTH FORK RD, PURCELLVILLE, VA 20132",permits_2024_08.pdf,39.0607329,-77.6815508,"38236 N Fork Rd, Purcellville, VA 20132, USA",SUCCESS
BLDR-2024-045052,8/30/2024,"20624 PREAKNESS CT, ASHBURN, VA 20147",permits_2024_08.pdf,39.0466473,-77.5171052,"20624 Preakness Ct, Ashburn, VA 20147, USA",SUCCESS
BLDR-2024-014259,8/31/2024,"27285 PADDOCK TRAIL PL, CHANTILLY, VA 20152",permits_2024_08.pdf,38.8631023,-77.529488,"27285 Paddock Trail Pl, Chantilly, VA 20152, USA",OUT_OF_BOUNDS
BLDC-2024-053873,1/2/2025,"22321 PACIFIC BLVD, STERLING, VA 20166",permits_2025_01.pdf,38.9993398,-77.4417907,"22321 Pacific Blvd, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-059142,1/2/2025,"45200 BUSINESS CT, STERLING, VA 20166",permits_2025_01.pdf,38.9825543,-77.4371851,"45200 Business Ct, Sterling, VA 20166, USA",SUCCESS
BLDR-2024-047686,1/2/2025,"37374 LITTLE RIVER TPKE, MIDDLEBURG, VA 20117",permits_2025_01.pdf,38.9734935,-77.71271209999999,"37374 Little River Tpke, Middleburg, VA 20117, USA",SUCCESS
BLDR-2024-058103,1/2/2025,"37825 PERKINS CT, PURCELLVILLE, VA 20132",permits_2025_01.pdf,39.1393444,-77.69615069999999,"37825 Perkins Ct, Purcellville, VA 20132, USA",SUCCESS
BLDR-2024-062040,1/2/2025,"42750 HOLLOWIND CT, ASHBURN, VA 20148",permits_2025_01.pdf,39.0183093,-77.5221748,"42750 Hollowind Ct, Broadlands, VA 20148, USA",SUCCESS
BLDR-2024-062064,1/2/2025,"25290 KILKEEN WAY, ALDIE, VA 20105",permits_2025_01.pdf,38.9180244,-77.5631286,"25290 Kilkeen Way, Aldie, VA 20105, USA",SUCCESS
BLDR-2024-062086,1/2/2025,"35583 TREBOR LN, ROUND HILL, VA 20141",permits_2025_01.pdf,39.127529,-77.77252299999999,"35583 Trebor Ln, Round Hill, VA 20141, USA",SUCCESS
BLDR-2024-062193,1/2/2025,"18207 WILD RASPBERRY DR, PURCELLVILLE, VA 20132",permits_2025_01.pdf,39.1022606,-77.7635495,"18207 Wild Raspberry Dr, Purcellville, VA 20132, USA",SUCCESS
BLDR-2024-063585,1/2/2025,"43684 RIVERPOINT DR, LEESBURG, VA 20176",permits_2025_01.pdf,39.0877692,-77.4945248,"43684 Riverpoint Dr, Leesburg, VA 20176, USA",SUCCESS
BLDR-2024-064057,1/2/2025,"40784 NORTHERN WILLOW CT, ALDIE, VA 20105",permits_2025_01.pdf,38.9412376,-77.5931252,"40784 Northern Willow Ct, Stone Ridge, VA 20105, USA",SUCCESS
BLDR-2024-064511,1/2/2025,"25057 OWL CREEK DR, ALDIE, VA 20105",permits_2025_01.pdf,38.9244126,-77.5519647,"25057 Owl Creek Dr, Stone Ridge, VA 20105, USA",SUCCESS
BLDR-2024-064600,1/2/2025,"42973 THORNBLADE CIR, ASHBURN, VA 20148",permits_2025_01.pdf,39.0025551,-77.51522489999999,"42973 Thornblade Cir, Ashburn, VA 20148, USA",SUCCESS
BLDR-2024-064762,1/2/2025,"14926 AUDREY JEAN DR, WATERFORD, VA 20197",permits_2025_01.pdf,39.186409,-77.637869,"14926 Audrey Jean Dr, Waterford, VA 20197, USA",SUCCESS
BLDR-2024-064932,1/2/2025,"25140 FORTITUDE TER, CHANTILLY, VA 20152",permits_2025_01.pdf,38.9216926,-77.5379839,"25140 Fortitude Terrace, Chantilly, VA 20152, USA",SUCCESS
BLDR-2024-065030,1/2/2025,"26028 PEMBROOKE CIR, CHANTILLY, VA 20152",permits_2025_01.pdf,38.8970345,-77.4938348,"26028 Pembrooke Cir, Chantilly, VA 20152, USA",OUT_OF_BOUNDS
BLDC-2024-031758,1/3/2025,"43260 MOSSIMO SQ Unit: 301, CHANTILLY, VA 20152",permits_2025_01.pdf,38.9219487,-77.50740619999999,"43260 Mossimo Sq #301, Chantilly, VA 20152, USA",SUCCESS
BLDC-2024-031762,1/3/2025,"43260 MOSSIMO SQ Unit: 302, CHANTILLY, VA 20152",permits_2025_01.pdf,38.9219487,-77.50740619999999,"43260 Mossimo Sq #302, Chantilly, VA 20152, USA",SUCCESS
BLDC-2024-031766,1/3/2025,"43260 MOSSIMO SQ Unit: 303, CHANTILLY, VA 20152",permits_2025_01.pdf,38.9219487,-77.50740619999999,"43260 Mossimo Sq #303, Chantilly, VA 20152, USA",SUCCESS
BLDC-2024-031773,1/3/2025,"43260 MOSSIMO SQ Unit: 304, CHANTILLY, VA 20152",permits_2025_01.pdf,38.9219487,-77.50740619999999,"43260 Mossimo Sq #304, Chantilly, VA 20152, USA",SUCCESS
BLDC-2024-031774,1/3/2025,"43260 MOSSIMO SQ Unit: 306, CHANTILLY, VA 20152",permits_2025_01.pdf,38.9219487,-77.50740619999999,"43260 Mossimo Sq #306, Chantilly, VA 20152, USA",SUCCESS
BLDC-2024-031775,1/3/2025,"43260 MOSSIMO SQ Unit: 308, CHANTILLY, VA 20152",permits_2025_01.pdf,38.9219487,-77.50740619999999,"43260 Mossimo Sq #308, Chantilly, VA 20152, USA",SUCCESS
BLDC-2024-031779,1/3/2025,"43260 MOSSIMO SQ Unit: 309, CHANTILLY, VA 20152",permits_2025_01.pdf,38.9219487,-77.50740619999999,"43260 Mossimo Sq #309, Chantilly, VA 20152, USA",SUCCESS
BLDC-2024-031780,1/3/2025,"43260 MOSSIMO SQ Unit: 310, CHANTILLY, VA 20152",permits_2025_01.pdf,38.9219487,-77.50740619999999,"43260 Mossimo Sq #310, Chantilly, VA 20152, USA",SUCCESS
BLDC-2024-031781,1/3/2025,"43260 MOSSIMO SQ Unit: 311, CHANTILLY, VA 20152",permits_2025_01.pdf,38.9219487,-77.50740619999999,"43260 Mossimo Sq #311, Chantilly, VA 20152, USA",SUCCESS
BLDC-2024-031782,1/3/2025,"43260 MOSSIMO SQ Unit: 312, CHANTILLY, VA 20152",permits_2025_01.pdf,38.9219487,-77.50740619999999,"43260 Mossimo Sq #312, Chantilly, VA 20152, USA",SUCCESS
BLDC-2024-031783,1/3/2025,"43260 MOSSIMO SQ Unit: 313, CHANTILLY, VA 20152",permits_2025_01.pdf,38.9219487,-77.50740619999999,"43260 Mossimo Sq #313, Chantilly, VA 20152, USA",SUCCESS
BLDC-2024-031785,1/3/2025,"43260 MOSSIMO SQ Unit: 401, CHANTILLY, VA 20152",permits_2025_01.pdf,38.9219487,-77.50740619999999,"43260 Mossimo Sq #401, Chantilly, VA 20152, USA",SUCCESS
BLDC-2024-031786,1/3/2025,"43260 MOSSIMO SQ Unit: 403, CHANTILLY, VA 20152",permits_2025_01.pdf,38.9219487,-77.50740619999999,"43260 Mossimo Sq #403, Chantilly, VA 20152, USA",SUCCESS
BLDC-2024-031787,1/3/2025,"43260 MOSSIMO SQ Unit: 415, CHANTILLY, VA 20152",permits_2025_01.pdf,38.9219487,-77.50740619999999,"43260 Mossimo Sq #415, Chantilly, VA 20152, USA",SUCCESS
BLDC-2024-031788,1/3/2025,"43260 MOSSIMO SQ Unit: 413, CHANTILLY, VA 20152",permits_2025_01.pdf,38.9219487,-77.50740619999999,"43260 Mossimo Sq #413, Chantilly, VA 20152, USA",SUCCESS
BLDC-2024-031798,1/3/2025,"43260 MOSSIMO SQ Unit: 411, CHANTILLY, VA 20152",permits_2025_01.pdf,38.9219487,-77.50740619999999,"43260 Mossimo Sq #411, Chantilly, VA 20152, USA",SUCCESS
BLDC-2024-031799,1/3/2025,"43260 MOSSIMO SQ Unit: 409, CHANTILLY, VA 20152",permits_2025_01.pdf,38.9219487,-77.50740619999999,"43260 Mossimo Sq #409, Chantilly, VA 20152, USA",SUCCESS
BLDC-2024-031800,1/3/2025,"43260 MOSSIMO SQ Unit: 408, CHANTILLY, VA 20152",permits_2025_01.pdf,38.9219487,-77.50740619999999,"43260 Mossimo Sq #408, Chantilly, VA 20152, USA",SUCCESS
BLDC-2024-031829,1/3/2025,"43260 MOSSIMO SQ Unit: 305, CHANTILLY, VA 20152",permits_2025_01.pdf,38.9219487,-77.50740619999999,"43260 Mossimo Sq #305, Chantilly, VA 20152, USA",SUCCESS
BLDC-2024-031830,1/3/2025,"43260 MOSSIMO SQ Unit: 407, CHANTILLY, VA 20152",permits_2025_01.pdf,38.9219487,-77.50740619999999,"43260 Mossimo Sq #407, Chantilly, VA 20152, USA",SUCCESS
