#RPT_NAME,LONG_SCHOOL_YEAR,DETAIL_LVL_DESC,SCHOOL_DSTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,GRADES_SERVED_DESC,ENROLL_PCT_ASIAN,ENROLL_PCT_NATIVE,ENROLL_PCT_BLACK,ENROLL_PCT_HISPANIC,ENROLL_PCT_MULTIRACIAL,ENROLL_PCT_WHITE,ENROLL_PCT_MIGRANT,ENROLL_PCT_ED,ENROLL_PCT_SWD,ENROLL_PCT_LEP,ENROLL_COUNT_REMEDIAL_GR_6_8,ENROLL_PCT_REMEDIAL_GR_6_8,ENROLL_COUNT_EIP_K_5,ENROLL_PERCENT_EIP_K_5,ENROLL_COUNT_REMEDIAL_GR_9_12,ENROLL_PCT_REMEDIAL_GR_9_12,ENROLL_COUNT_SPECIAL_ED_K12,ENROLL_PCT_SPECIAL_ED_K12,ENROLL_COUNT_ESOL,ENROLL_PCT_ESOL,ENROLL_COUNT_SPECIAL_ED_PK,ENROLL_PCT_SPECIAL_ED_PK,ENROLL_COUNT_VOCATION_9_12,ENROLL_PCT_VOCATION_9_12,ENROLL_COUNT_ALT_PROGRAMS,ENROLL_PCT_ALT_PROGRAMS,ENROLL_COUNT_GIFTED,ENROLL_PCT_GIFTED,ENROLL_PCT_MALE,ENROLL_PCT_FEMALE
"Enrollment_by_Subgroup_Metrics","2023-24","School","706","Muscogee County","0401","Double Churches Middle School","06,07,08","1","1","61","7","8","23","TFS","88","23.5","2","22","5",,,,,"104","23.5","TFS","TFS","TFS","TFS",,,"TFS","TFS","18","4.1","46","54"
"Enrollment_by_Subgroup_Metrics","2023-24","School","706","Muscogee County","0296","Downtown Elementary Magnet Academy","KK,01,02,03,04,05","TFS","TFS","76","11","8","5","TFS","100","8.9","2",,,"61","23.7",,,"23","8.9","TFS","TFS","10","11.1",,,"TFS","TFS","20","7.8","46","54"
"Enrollment_by_Subgroup_Metrics","2023-24","School","706","Muscogee County","0108","Eagle Ridge Academy","PK,KK,01,02,03,04,05","5","TFS","31","17","10","37","TFS","59","18.6","9",,,"64","11",,,"108","18.6","48","8.3","16","17.2",,,"TFS","TFS","49","8.4","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","706","Muscogee County","0301","East Columbus Magnet Academy","06,07,08","TFS","TFS","88","5","5","2","TFS","98","17.9","1","47","11.4",,,,,"74","17.9","TFS","TFS","TFS","TFS",,,"TFS","TFS","22","5.3","48","52"
"Enrollment_by_Subgroup_Metrics","2023-24","School","706","Muscogee County","5058","Eddy Middle School","06,07,08","1","TFS","73","17","6","3","TFS","100","19.2","14","108","24.7",,,,,"84","19.2","34","7.8","TFS","TFS",,,"TFS","TFS","15","3.4","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","706","Muscogee County","3060","Forrest Road Elementary School","PK,KK,01,02,03,04,05","TFS","TFS","85","5","6","3","TFS","100","18.9","1",,,"36","12.1",,,"56","18.9","TFS","TFS","15","25.9",,,"TFS","TFS","11","3.7","54","46"
"Enrollment_by_Subgroup_Metrics","2023-24","School","706","Muscogee County","0178","Fort Middle School","06,07,08","TFS","TFS","83","7","5","5","TFS","100","21.9","2","138","28.5",,,,,"106","21.9","TFS","TFS","TFS","TFS",,,"TFS","TFS","14","2.9","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","School","706","Muscogee County","0102","Fox Elementary School","PK,KK,01,02,03,04,05","TFS","1","76","5","10","7","TFS","100","16.6","TFS",,,"TFS","TFS",,,"49","16.6","TFS","TFS","24","44.4",,,"TFS","TFS","TFS","TFS","54","46"
"Enrollment_by_Subgroup_Metrics","2023-24","School","706","Muscogee County","5060","Gentian Elementary School","KK,01,02,03,04,05","TFS","TFS","54","10","11","24","TFS","100","15.7","TFS",,,"32","7.2",,,"70","15.7","TFS","TFS","TFS","TFS",,,"TFS","TFS","25","5.6","49","51"
"Enrollment_by_Subgroup_Metrics","2023-24","School","706","Muscogee County","1062","Georgetown Elementary School","KK,01,02,03,04,05","1","TFS","86","5","5","3","TFS","100","10.7","TFS",,,"106","28.4",,,"40","10.7","TFS","TFS","TFS","TFS",,,"TFS","TFS","12","3.2","53","47"
"Enrollment_by_Subgroup_Metrics","2023-24","School","706","Muscogee County","0191","Hannan Elementary","KK,01,02,03,04,05","1","TFS","72","9","6","13","TFS","96","19.4","2",,,"111","30.7",,,"70","19.4","TFS","TFS","TFS","TFS",,,"TFS","TFS","48","13.3","56","44"
"Enrollment_by_Subgroup_Metrics","2023-24","School","706","Muscogee County","2062","Hardaway High School","09,10,11,12","1","TFS","65","10","8","15","TFS","65","18.4","1",,,,,"117","10.7","202","18.4","TFS","TFS","TFS","TFS","761","69.4","TFS","TFS","49","4.5","49","51"
"Enrollment_by_Subgroup_Metrics","2023-24","School","706","Muscogee County","4062","Johnson Elementary School","KK,01,02,03,04,05","TFS","TFS","44","11","13","32","TFS","99","29.1","TFS",,,"46","13.1",,,"102","29.1","TFS","TFS","12","54.5",,,"TFS","TFS","13","3.7","58","42"
"Enrollment_by_Subgroup_Metrics","2023-24","School","706","Muscogee County","5062","Jordan Vocational High School","09,10,11,12","1","TFS","51","19","8","21","TFS","100","24","10",,,,,"11","1.1","233","24","72","7.4","TFS","TFS","609","62.8","TFS","TFS","12","1.2","53","47"
"Enrollment_by_Subgroup_Metrics","2023-24","School","706","Muscogee County","1064","Kendrick High School","09,10,11,12","TFS","TFS","85","6","6","3","TFS","95","25.6","TFS",,,,,"44","4.9","231","25.6","TFS","TFS","TFS","TFS","731","81","TFS","TFS","TFS","TFS","56","44"
"Enrollment_by_Subgroup_Metrics","2023-24","School","706","Muscogee County","2064","Key Elementary School","KK,01,02,03,04,05","1","TFS","73","19","4","2","TFS","100","11.6","15",,,"72","27",,,"31","11.6","39","14.6","TFS","TFS",,,"TFS","TFS","TFS","TFS","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","School","706","Muscogee County","4058","Lonnie Jackson Academy","PK,KK,01,02,03,04,05","TFS","TFS","81","6","7","5","TFS","100","12.8","1",,,"60","17",,,"45","12.8","TFS","TFS","13","17.8",,,"TFS","TFS","TFS","TFS","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","School","706","Muscogee County","0200","Martin Luther King, Jr. Elementary School","KK,01,02,03,04,05","TFS","TFS","72","24","2","2","TFS","100","12.1","19",,,"162","35.1",,,"56","12.1","84","18.2","TFS","TFS",,,"TFS","TFS","TFS","TFS","50","50"
"Enrollment_by_Subgroup_Metrics","2023-24","School","706","Muscogee County","4064","Mathews Elementary School","PK,KK,01,02,03,04,05","2","TFS","29","16","11","42","TFS","28","11.8","TFS",,,"64","9.9",,,"76","11.8","TFS","TFS","TFS","TFS",,,"TFS","TFS","108","16.7","55","45"
"Enrollment_by_Subgroup_Metrics","2023-24","School","706","Muscogee County","0501","Midland Academy","KK,01,02,03,04,05","8","TFS","46","15","10","20","TFS","47","12","9",,,"TFS","TFS",,,"65","12","38","7","TFS","TFS",,,"TFS","TFS","29","5.3","49","51"
"Enrollment_by_Subgroup_Metrics","2023-24","School","706","Muscogee County","0100","Midland Middle School","06,07,08","2","TFS","62","8","10","18","TFS","75","18.1","2","TFS","TFS",,,,,"83","18.1","TFS","TFS","TFS","TFS",,,"TFS","TFS","38","8.3","56","44"
"Enrollment_by_Subgroup_Metrics","2023-24","School","706","Muscogee County","0104","North Columbus Elementary","KK,01,02,03,04,05","9","1","41","13","8","27","TFS","59","17.1","7",,,"20","2.8",,,"120","17.1","44","6.3","TFS","TFS",,,"TFS","TFS","62","8.8","50","50"
"Enrollment_by_Subgroup_Metrics","2023-24","School","706","Muscogee County","0203","Northside High School","09,10,11,12","4","TFS","35","13","7","41","TFS","43","12.1","2",,,,,"124","8.8","172","12.1","TFS","TFS","TFS","TFS","965","68.1","TFS","TFS","131","9.2","49","51"
"Enrollment_by_Subgroup_Metrics","2023-24","School","706","Muscogee County","0502","Rainey McCullers School of the Arts","06,07,08,09,10,11,12","1","TFS","37","16","10","36","TFS","52","6.6","1","TFS","TFS",,,"TFS","TFS","23","6.6","TFS","TFS","TFS","TFS","14","6.4","TFS","TFS","126","36.3","30","70"
"Enrollment_by_Subgroup_Metrics","2023-24","School","706","Muscogee County","1066","Reese Road Leadership Academy","KK,01,02,03,04,05","2","TFS","52","23","8","15","TFS","80","12.7","15",,,"70","17.7",,,"50","12.7","54","13.7","TFS","TFS",,,"TFS","TFS","28","7.1","45","55"
"Enrollment_by_Subgroup_Metrics","2023-24","School","706","Muscogee County","2066","Richards Middle School","06,07,08","8","TFS","51","11","7","24","TFS","80","9.6","3","TFS","TFS",,,,,"78","9.6","TFS","TFS","TFS","TFS",,,"TFS","TFS","203","25.1","53","47"
"Enrollment_by_Subgroup_Metrics","2023-24","School","706","Muscogee County","3066","Rigdon Road Elementary School","PK,KK,01,02,03,04,05","TFS","TFS","82","9","6","3","TFS","100","10.9","1",,,"42","11.8",,,"39","10.9","TFS","TFS","19","26.8",,,"TFS","TFS","TFS","TFS","48","52"
"Enrollment_by_Subgroup_Metrics","2023-24","School","706","Muscogee County","4066","River Road Elementary School","KK,01,02,03,04,05","1","TFS","25","41","9","23","TFS","100","14","36",,,"TFS","TFS",,,"55","14","138","35.2","TFS","TFS",,,"TFS","TFS",,,"54","46"
"Enrollment_by_Subgroup_Metrics","2023-24","School","706","Muscogee County","2067","Rothschild Leadership Academy School","06,07,08,09","TFS","TFS","88","5","4","2","TFS","100","25.7","2","TFS","TFS",,,,,"139","25.7","TFS","TFS","TFS","TFS",,,"TFS","TFS","TFS","TFS","50","50"
"Enrollment_by_Subgroup_Metrics","2023-24","School","706","Muscogee County","0278","Shaw High School","09,10,11,12","2","TFS","55","17","9","16","TFS","43","18.4","9",,,,,"79","6.5","225","18.4","88","7.2","TFS","TFS","951","78","TFS","TFS","55","4.5","53","47"
"Enrollment_by_Subgroup_Metrics","2023-24","School","706","Muscogee County","4067","South Columbus Elementary School","PK,KK,01,02,03,04,05","TFS","TFS","53","35","9","3","TFS","100","10.1","28",,,"22","7.9",,,"28","10.1","70","25.3","10","21.3",,,"TFS","TFS","26","9.4","49","51"
"Enrollment_by_Subgroup_Metrics","2023-24","School","706","Muscogee County","0378","Spencer High School","09,10,11,12","1","TFS","71","20","5","3","TFS","88","20.5","14",,,,,"40","4","206","20.5","122","12.2","TFS","TFS","661","65.8","TFS","TFS","22","2.2","49","51"
"Enrollment_by_Subgroup_Metrics","2023-24","School","706","Muscogee County","3068","St. Marys Video and Communication Technology","KK,01,02,03,04,05","TFS","TFS","86","6","6","1","TFS","100","8.9","1",,,"TFS","TFS",,,"37","8.9","TFS","TFS","TFS","TFS",,,"TFS","TFS","TFS","TFS","48","52"
"Enrollment_by_Subgroup_Metrics","2023-24","School","706","Muscogee County","0204","Veterans Memorial Middle School","06,07,08","4","TFS","32","19","10","35","TFS","49","16.1","9","TFS","TFS",,,,,"106","16.1","41","6.2","TFS","TFS",,,"TFS","TFS","81","12.3","49","51"
"Enrollment_by_Subgroup_Metrics","2023-24","School","706","Muscogee County","3069","Waddell Elementary School","PK,KK,01,02,03,04,05","2","TFS","75","8","6","9","TFS","100","14.1","TFS",,,"76","17.3",,,"62","14.1","TFS","TFS","TFS","TFS",,,"TFS","TFS","16","3.6","48","52"
"Enrollment_by_Subgroup_Metrics","2023-24","School","706","Muscogee County","5069","Wesley Heights Elementary School","KK,01,02,03,04,05","TFS","TFS","87","6","5","1","TFS","100","10.5","1",,,"TFS","TFS",,,"37","10.5","TFS","TFS","TFS","TFS",,,"TFS","TFS","17","4.8","56","44"
"Enrollment_by_Subgroup_Metrics","2023-24","School","706","Muscogee County","4070","Wynnton Elementary School","KK,01,02,03,04,05","TFS","TFS","66","11","9","14","TFS","100","13.1","1",,,"87","24.2",,,"47","13.1","TFS","TFS","TFS","TFS",,,"TFS","TFS","31","8.6","48","52"
"Enrollment_by_Subgroup_Metrics","2023-24","School","707","Newton County","0206","Alcovy High School","09,10,11,12","1","TFS","63","12","5","19","TFS","66","16.8","4",,,,,"TFS","TFS","343","16.8","45","2.2","TFS","TFS","1233","60.5","TFS","TFS","208","10.2","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","707","Newton County","0117","Clements Middle School","06,07,08","2","TFS","79","11","4","5","TFS","84","13.9","8","306","41.7",,,,,"102","13.9","38","5.2","TFS","TFS",,,"TFS","TFS","67","9.1","49","51"
"Enrollment_by_Subgroup_Metrics","2023-24","School","707","Newton County","0196","Cousins Middle School","06,07,08","1","TFS","60","14","5","20","TFS","89","13.1","9","218","38.2",,,,,"75","13.1","28","4.9","TFS","TFS",,,"TFS","TFS","72","12.6","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","707","Newton County","1050","East Newton Elementary School","PK,KK,01,02,03,04,05","1","TFS","42","10","4","42","TFS","65","13","3",,,"113","21.6",,,"68","13","16","3.1","10","18.5",,,"TFS","TFS","55","10.5","53","47"
"Enrollment_by_Subgroup_Metrics","2023-24","School","707","Newton County","0295","Eastside High School","09,10,11,12","1","TFS","44","10","4","41","TFS","57","12.7","2",,,,,"TFS","TFS","205","12.7","25","1.5","TFS","TFS","1016","62.9","TFS","TFS","329","20.4","53","47"
"Enrollment_by_Subgroup_Metrics","2023-24","School","707","Newton County","0124","Fairview Elementary","PK,KK,01,02,03,04,05","1","TFS","63","18","5","13","TFS","90","13.1","13",,,"148","27.3",,,"71","13.1","63","11.6","12","21.8",,,"TFS","TFS","33","6.1","53","47"
"Enrollment_by_Subgroup_Metrics","2023-24","School","707","Newton County","0122","Flint Hill Elementary","PK,KK,01,02,03,04,05","2","TFS","55","11","6","26","TFS","98","14.2","9",,,"241","30.7",,,"111","14.2","59","7.5","13","19.4",,,"TFS","TFS","60","7.7","53","47"
"Enrollment_by_Subgroup_Metrics","2023-24","School","707","Newton County","4550","Heard-Mixon Elementary School","PK,KK,01,02,03,04,05","1","TFS","46","15","4","33","TFS","84","11.3","8",,,"110","27",,,"46","11.3","29","7.1","13","40.6",,,"TFS","TFS","58","14.3","42","58"
"Enrollment_by_Subgroup_Metrics","2023-24","School","707","Newton County","0398","Indian Creek Middle School","06,07,08","1","TFS","48","8","6","37","TFS","81","16.3","4","120","14.5",,,,,"135","16.3","14","1.7","TFS","TFS",,,"TFS","TFS","127","15.3","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","707","Newton County","0114","Liberty Middle School","06,07,08","TFS","TFS","75","12","5","8","TFS","93","14.9","8","434","48.2",,,,,"134","14.9","27","3","TFS","TFS",,,"TFS","TFS","89","9.9","50","50"
"Enrollment_by_Subgroup_Metrics","2023-24","School","707","Newton County","0115","Live Oak Elementary","PK,KK,01,02,03,04,05","1","TFS","86","5","5","2","TFS","85","11.4","4",,,"176","20.8",,,"97","11.4","30","3.5","18","24.3",,,"TFS","TFS","84","9.9","49","51"
"Enrollment_by_Subgroup_Metrics","2023-24","School","707","Newton County","3050","Livingston Elementary School","PK,KK,01,02,03,04,05","2","TFS","74","7","9","9","TFS","87","13.4","3",,,"100","25.8",,,"52","13.4","13","3.4","12","36.4",,,"TFS","TFS","31","8","59","41"
"Enrollment_by_Subgroup_Metrics","2023-24","School","707","Newton County","4050","Mansfield Elementary School","PK,KK,01,02,03,04,05","TFS","TFS","11","4","4","80","TFS","55","16.8","1",,,"103","28.9",,,"60","16.8","TFS","TFS","10","20",,,"TFS","TFS","79","22.1","50","50"
"Enrollment_by_Subgroup_Metrics","2023-24","School","707","Newton County","0198","Middle Ridge Elementary School","PK,KK,01,02,03,04,05","2","TFS","63","12","7","16","TFS","100","15.8","6",,,"143","26.3",,,"86","15.8","27","5","16","32",,,"TFS","TFS","45","8.3","57","43"
"Enrollment_by_Subgroup_Metrics","2023-24","School","707","Newton County","0123","Newton County Theme School at Ficquett","KK,01,02,03,04,05,06,07,08","1","TFS","44","7","6","41","TFS","42","6.1","2","TFS","TFS","122","18",,,"63","6.1","10","1","TFS","TFS",,,"TFS","TFS","346","33.8","47","53"
"Enrollment_by_Subgroup_Metrics","2023-24","School","707","Newton County","0173","Newton High School","09,10,11,12","1","TFS","79","10","3","6","TFS","76","12.3","3",,,,,"TFS","TFS","314","12.3","55","2.1","TFS","TFS","1553","60.6","TFS","TFS","208","8.1","50","50"
"Enrollment_by_Subgroup_Metrics","2023-24","School","707","Newton County","0102","Oak Hill Elementary School","PK,KK,01,02,03,04,05","TFS","TFS","59","14","7","19","TFS","81","18.2","7",,,"138","23.5",,,"107","18.2","38","6.5","12","21.8",,,"TFS","TFS","49","8.3","54","46"
"Enrollment_by_Subgroup_Metrics","2023-24","School","707","Newton County","5050","Porterdale Elementary School","PK,KK,01,02,03,04,05","2","TFS","76","12","4","5","TFS","90","18.6","7",,,"115","33",,,"65","18.6","21","6","TFS","TFS",,,"TFS","TFS","33","9.5","54","46"
"Enrollment_by_Subgroup_Metrics","2023-24","School","707","Newton County","0106","Rocky Plains Elementary School","PK,KK,01,02,03,04,05","1","TFS","46","13","5","35","TFS","90","12.5","3",,,"143","25.2",,,"71","12.5","16","2.8","TFS","TFS",,,"TFS","TFS","48","8.5","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","707","Newton County","0111","South Salem Elementary School","PK,KK,01,02,03,04,05","1","TFS","65","15","5","14","TFS","97","16.1","7",,,"239","31",,,"124","16.1","42","5.5","22","28.2",,,"TFS","TFS","43","5.6","50","50"
"Enrollment_by_Subgroup_Metrics","2023-24","School","707","Newton County","0101","Veterans Memorial Middle School","06,07,08","1","TFS","72","13","5","8","TFS","76","14.5","7","240","38.2",,,,,"91","14.5","23","3.7","TFS","TFS",,,"TFS","TFS","71","11.3","49","51"
"Enrollment_by_Subgroup_Metrics","2023-24","School","707","Newton County","0298","West Newton Elementary School","PK,KK,01,02,03,04,05","1","TFS","69","21","4","6","TFS","87","10.6","12",,,"98","16.3",,,"64","10.6","67","11.1","11","22.9",,,"TFS","TFS","46","7.6","48","52"
"Enrollment_by_Subgroup_Metrics","2023-24","School","708","Oconee County","3050","Colham Ferry Elementary School","PK,KK,01,02,03,04,05","2","TFS","1","7","3","87","TFS","23","12.4","4",,,"127","21.9",,,"72","12.4","15","2.6","20","100",,,"TFS","TFS","112","19.3","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","708","Oconee County","0294","Dove Creek Elementary School","PK,KK,01,02,03,04,05","5","TFS","2","3","3","86","TFS","15","15.5","2",,,"115","20.2",,,"88","15.5","TFS","TFS","TFS","TFS",,,"TFS","TFS","93","16.3","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","School","708","Oconee County","0295","Dove Creek Middle School","06,07,08","4","TFS","4","6","4","82","TFS","14","9","3","34","7",,,,,"44","9","TFS","TFS","TFS","TFS",,,"TFS","TFS","134","27.5","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","708","Oconee County","0110","High Shoals Elementary School","PK,KK,01,02,03,04,05","2","TFS","2","6","5","85","TFS","19","13.9","3",,,"110","19.3",,,"79","13.9","TFS","TFS","13","76.5",,,"TFS","TFS","96","16.8","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","School","708","Oconee County","0197","Malcom Bridge Elementary School","PK,KK,01,02,03,04,05","16","TFS","3","14","5","61","TFS","31","11.9","17",,,"87","15",,,"69","11.9","82","14.2","TFS","TFS",,,"TFS","TFS","93","16.1","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","708","Oconee County","0198","Malcom Bridge Middle School","06,07,08","12","TFS","4","9","4","72","TFS","19","11.3","10","49","8.5",,,,,"65","11.3","31","5.4","TFS","TFS",,,"TFS","TFS","155","27","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","School","708","Oconee County","0105","North Oconee High School","09,10,11,12","8","TFS","3","8","4","77","TFS","16","7.8","4",,,,,"140","9.5","115","7.8","26","1.8","TFS","TFS","578","39.2","TFS","TFS","408","27.7","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","708","Oconee County","1050","Oconee County Elementary School","03,04,05","5","TFS","4","5","5","81","TFS","24","10.6","3",,,"62","15.6",,,"42","10.6","TFS","TFS","TFS","TFS",,,"TFS","TFS","116","29.2","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","School","708","Oconee County","0293","Oconee County High School","09,10,11,12","4","TFS","5","7","4","80","TFS","20","12.5","2",,,,,"148","11.2","165","12.5","12",".9","TFS","TFS","610","46.3","10","1","359","27.2","54","46"
"Enrollment_by_Subgroup_Metrics","2023-24","School","708","Oconee County","0193","Oconee County Middle School","06,07,08","3","TFS","4","6","4","82","TFS","24","12.6","4","62","7",,,,,"112","12.6","21","2.4","TFS","TFS",,,"TFS","TFS","250","28.1","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","708","Oconee County","0188","Oconee County Primary School","PK,KK,01,02","5","TFS","4","9","6","76","TFS","22","15.7","5",,,"85","21.1",,,"63","15.7","16","4","16","94.1",,,"TFS","TFS","58","14.4","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","School","708","Oconee County","0103","Rocky Branch Elementary School","PK,KK,01,02,03,04,05","9","TFS","3","5","4","78","TFS","19","15.7","6",,,"52","8.4",,,"97","15.7","27","4.4","10","76.9",,,"TFS","TFS","115","18.6","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","School","709","Oglethorpe County","0198","Oglethorpe County Elementary School","03,04,05","1","TFS","13","14","6","65","TFS","70","12.3","11",,,"172","34.7",,,"61","12.3","26","5.3","TFS","TFS",,,"TFS","TFS","80","16.2","56","44"
"Enrollment_by_Subgroup_Metrics","2023-24","School","709","Oglethorpe County","2050","Oglethorpe County High School","09,10,11,12","2","TFS","18","15","5","59","TFS","64","12.2","4",,,,,"104","15.3","83","12.2","15","2.2","TFS","TFS","539","79.4","19","3.7","80","11.8","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","School","709","Oglethorpe County","0112","Oglethorpe County Middle School","06,07,08","3","TFS","18","14","4","61","TFS","71","13.3","10","94","17.2",,,,,"73","13.3","22","4","TFS","TFS",,,"TFS","TFS","81","14.8","54","46"
"Enrollment_by_Subgroup_Metrics","2023-24","School","709","Oglethorpe County","0298","Oglethorpe County Primary School","PK,KK,01,02","2","1","15","11","7","65","1","71","16.5","8",,,"192","36.9",,,"86","16.5","39","7.5","19","32.8",,,"TFS","TFS","42","8.1","50","50"
"Enrollment_by_Subgroup_Metrics","2023-24","School","710","Paulding County","0299","Allgood Elementary School","PK,KK,01,02,03,04,05","1","1","40","17","7","35","TFS","76","16.2","9",,,"237","28.5",,,"135","16.2","63","7.6","TFS","TFS",,,"TFS","TFS","82","9.8","54","46"
"Enrollment_by_Subgroup_Metrics","2023-24","School","710","Paulding County","0103","Bessie L. Baggett Elementary","KK,01,02,03,04,05","1","TFS","39","20","6","33","TFS","71","15.6","10",,,"192","33.6",,,"89","15.6","49","8.6","TFS","TFS",,,"TFS","TFS","51","8.9","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","710","Paulding County","0110","Burnt Hickory Elementary School","PK,KK,01,02,03,04,05","2","TFS","13","10","4","72","TFS","29","13.4","3",,,"194","18.7",,,"139","13.4","29","2.8","TFS","TFS",,,"TFS","TFS","199","19.1","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","710","Paulding County","0199","C. A. Roberts Elementary School","KK,01,02,03,04,05","2","TFS","20","16","7","56","TFS","61","18.5","5",,,"123","19.2",,,"118","18.5","28","4.4","18","100",,,"TFS","TFS","115","18","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","710","Paulding County","0410","Carl Scoggins Sr. Middle School","06,07,08","1","TFS","18","9","6","66","TFS","55","16","4","138","17.7",,,,,"125","16","19","2.4","TFS","TFS",,,"TFS","TFS","110","14.1","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","710","Paulding County","0304","Connie Dugan Elementary School","PK,KK,01,02,03,04,05","TFS","TFS","38","15","8","40","TFS","66","17.5","6",,,"195","30.8",,,"111","17.5","35","5.5","29","100",,,"TFS","TFS","61","9.6","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","School","710","Paulding County","1050","Dallas Elementary School","PK,KK,01,02,03,04,05","2","1","53","13","10","21","TFS","82","13.9","4",,,"187","37.8",,,"69","13.9","19","3.8","TFS","TFS",,,"TFS","TFS","83","16.8","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","School","710","Paulding County","0292","East Paulding High School","09,10,11,12","2","TFS","34","15","5","44","TFS","51","17.1","4",,,,,"151","7.9","327","17.1","48","2.5","TFS","TFS","1043","54.6","21","1.4","180","9.4","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","710","Paulding County","0394","East Paulding Middle School","06,07,08","1","TFS","25","16","5","53","TFS","52","15.8","8","133","15.3",,,,,"138","15.8","30","3.4","TFS","TFS",,,"10","1.2","135","15.5","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","School","710","Paulding County","0194","Floyd L. Shelton Elementary School at Crossroad","PK,KK,01,02,03,04,05","6","1","21","10","6","56","TFS","29","12.3","5",,,"262","18.8",,,"172","12.3","52","3.7","21","100",,,"TFS","TFS","295","21.1","49","51"
"Enrollment_by_Subgroup_Metrics","2023-24","School","710","Paulding County","0310","Hal Hutchens Elementary","PK,KK,01,02,03,04,05","TFS","TFS","40","18","9","34","TFS","72","14.8","8",,,"191","29.7",,,"95","14.8","43","6.7","TFS","TFS",,,"TFS","TFS","66","10.3","54","46"
"Enrollment_by_Subgroup_Metrics","2023-24","School","710","Paulding County","2352","Herschel Jones Middle School","06,07,08","1","TFS","46","14","8","30","TFS","74","18.5","7","207","25.5",,,,,"150","18.5","32","3.9","TFS","TFS",,,"21","2.6","66","8.1","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","710","Paulding County","5050","Hiram Elementary School","PK,KK,01,02,03,04,05","1","TFS","61","17","7","14","TFS","72","12.3","10",,,"295","38.3",,,"95","12.3","61","7.9","18","100",,,"TFS","TFS","80","10.4","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","School","710","Paulding County","0101","Hiram High School","09,10,11,12","1","TFS","53","18","7","21","TFS","68","16.4","6",,,,,"145","9.6","247","16.4","25","1.7","TFS","TFS","840","55.8","12","1","106","7","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","School","710","Paulding County","0404","Irma C. Austin Middle School","06,07,08","1","TFS","35","14","7","44","TFS","64","15.8","8","156","19.2",,,,,"129","15.8","37","4.5","TFS","TFS",,,"14","1.7","99","12.2","53","47"
"Enrollment_by_Subgroup_Metrics","2023-24","School","710","Paulding County","0297","J. A. Dobbins Middle School","06,07,08","1","TFS","41","24","6","28","TFS","75","20.3","13","158","28.4",,,,,"113","20.3","37","6.6","TFS","TFS",,,"TFS","TFS","64","11.5","50","50"
"Enrollment_by_Subgroup_Metrics","2023-24","School","710","Paulding County","0201","Lena Mae Moses Middle School","06,07,08","1","TFS","37","10","6","45","TFS","53","17.7","6","249","26.8",,,,,"165","17.7","26","2.8","TFS","TFS",,,"13","1.4","110","11.8","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","School","710","Paulding County","0104","Lillian C. Poole Elementary School","PK,KK,01,02,03,04,05","2","TFS","30","13","7","48","TFS","64","19.5","6",,,"147","30.4",,,"94","19.5","19","3.9","TFS","TFS",,,"TFS","TFS","80","16.6","47","53"
"Enrollment_by_Subgroup_Metrics","2023-24","School","710","Paulding County","0188","McGarity Elementary School","PK,KK,01,02,03,04,05","1","TFS","37","13","6","44","TFS","61","13.3","4",,,"215","35.8",,,"80","13.3","23","3.8","TFS","TFS",,,"TFS","TFS","60","10","52","48"
